Date,Open,High,Low,Close,Volume
1981-06-08,0.28666,0.2941,0.28666,0.28666,918151
1981-06-09,0.28666,0.28666,0.28666,0.28666,774915
1981-06-10,0.28666,0.28666,0.27942,0.28666,736966
1981-06-11,0.28666,0.28666,0.27942,0.28666,897342
1981-06-12,0.28666,0.2941,0.28666,0.28666,1047916
1981-06-15,0.2941,0.30878,0.2941,0.30878,3264946
1981-06-16,0.30141,0.30141,0.2941,0.2941,1488629
1981-06-17,0.2941,0.30141,0.2941,0.2941,1016087
1981-06-18,0.2941,0.30141,0.28666,0.2941,744316
1981-06-19,0.2941,0.2941,0.28666,0.2941,1189925
1981-06-22,0.2941,0.2941,0.28666,0.28666,938962
1981-06-23,0.28666,0.30141,0.28666,0.30141,1731022
1981-06-24,0.30141,0.30141,0.2941,0.30141,2026053
1981-06-25,0.30141,0.30141,0.2941,0.2941,1934240
1981-06-26,0.2941,0.2941,0.2941,0.2941,887547
1981-06-29,0.2941,0.2941,0.2941,0.2941,983037
1981-06-30,0.2941,0.2941,0.2941,0.2941,876530
1981-07-01,0.2941,0.2941,0.28666,0.28666,1162993
1981-07-02,0.28666,0.2941,0.28666,0.28666,3223322
1981-07-06,0.27942,0.27942,0.27197,0.27197,1642878
1981-07-07,0.27197,0.27942,0.27197,0.27197,973240
1981-07-08,0.27197,0.27197,0.26469,0.27197,1727348
1981-07-09,0.27197,0.27197,0.27197,0.27197,823888
1981-07-10,0.27197,0.27197,0.27197,0.27197,506819
1981-07-13,0.27197,0.27197,0.27197,0.27197,632911
1981-07-14,0.27197,0.27197,0.27197,0.27197,793282
1981-07-15,0.27197,0.27197,0.27197,0.27197,422349
1981-07-16,0.27197,0.27197,0.26469,0.26469,914480
1981-07-17,0.26469,0.27197,0.26469,0.27197,673310
1981-07-20,0.27197,0.27197,0.25725,0.27197,1044244
1981-07-21,0.27197,0.27197,0.26469,0.27197,989153
1981-07-22,0.27197,0.27197,0.26469,0.27197,656174
1981-07-23,0.27197,0.27942,0.26469,0.27197,1107901
1981-07-24,0.27197,0.27942,0.27197,0.27942,761454
1981-07-27,0.27942,0.27942,0.27197,0.27942,736966
1981-07-28,0.27197,0.27197,0.27197,0.27197,470091
1981-07-29,0.27197,0.27197,0.27197,0.27197,706362
1981-07-30,0.27197,0.27197,0.27197,0.27197,615773
1981-07-31,0.27197,0.27197,0.27197,0.27197,631693
1981-08-03,0.27197,0.27197,0.26469,0.27197,618220
1981-08-04,0.27197,0.27197,0.26469,0.27197,1002619
1981-08-05,0.27197,0.27197,0.26469,0.26469,628017
1981-08-06,0.26469,0.27197,0.26469,0.26469,860612
1981-08-07,0.26469,0.26469,0.25725,0.26469,544771
1981-08-10,0.25725,0.25725,0.25725,0.25725,619447
1981-08-11,0.25725,0.25725,0.25725,0.25725,781042
1981-08-12,0.25725,0.26469,0.25725,0.25725,1270719
1981-08-13,0.25725,0.26469,0.25725,0.26469,866732
1981-08-14,0.26469,0.26469,0.25725,0.26469,793282
1981-08-17,0.26469,0.26469,0.25725,0.25725,1025883
1981-08-18,0.25725,0.26469,0.25725,0.25725,1180129
1981-08-19,0.25725,0.25725,0.25725,0.25725,872859
1981-08-20,0.25725,0.25725,0.25725,0.25725,1159317
1981-08-21,0.25725,0.25725,0.25725,0.25725,778593
1981-08-24,0.25725,0.25725,0.25003,0.25003,1652672
1981-08-25,0.25003,0.25725,0.25003,0.25003,1240117
1981-08-26,0.25003,0.25003,0.25003,0.25003,937740
1981-08-27,0.25003,0.25003,0.24258,0.25003,872859
1981-08-28,0.25003,0.25003,0.24258,0.25003,1138510
1981-08-31,0.25003,0.25003,0.24258,0.25003,548440
1981-09-01,0.25003,0.25003,0.25003,0.25003,1247459
1981-09-02,0.25003,0.25725,0.25003,0.25003,1017306
1981-09-03,0.25003,0.25725,0.25003,0.25003,850818
1981-09-04,0.25003,0.25003,0.25003,0.25003,1740814
1981-09-08,0.25003,0.25003,0.24258,0.24258,2638156
1981-09-09,0.24258,0.25003,0.24258,0.25003,2467991
1981-09-10,0.25003,0.25003,0.25003,0.25003,925494
1981-09-11,0.25003,0.25003,0.25003,0.25003,1275621
1981-09-14,0.25003,0.25003,0.24258,0.25003,1126265
1981-09-15,0.25003,0.25003,0.25003,0.25003,837356
1981-09-16,0.25003,0.25003,0.24258,0.25003,990381
1981-09-17,0.25003,0.25003,0.25003,0.25003,847148
1981-09-18,0.25003,0.25003,0.24258,0.25003,1038125
1981-09-21,0.25003,0.25003,0.24258,0.24258,859389
1981-09-22,0.24258,0.25003,0.24258,0.24258,1598806
1981-09-23,0.24258,0.24258,0.24258,0.24258,1510666
1981-09-24,0.24258,0.24258,0.24258,0.24258,1180129
1981-09-25,0.24258,0.24258,0.2352,0.2352,1104230
1981-09-28,0.2352,0.25003,0.2352,0.25003,1522909
1981-09-29,0.25003,0.25003,0.24258,0.24258,789607
1981-09-30,0.24258,0.25003,0.24258,0.25003,889993
1981-10-01,0.25003,0.25003,0.25003,0.25003,1148300
1981-10-02,0.25003,0.25003,0.24258,0.25003,1226650
1981-10-05,0.25003,0.25003,0.24258,0.24258,992825
1981-10-06,0.24258,0.25003,0.2352,0.2352,459076
1981-10-07,0.2352,0.24258,0.2352,0.24258,618220
1981-10-08,0.24258,0.24258,0.2352,0.24258,656174
1981-10-09,0.24258,0.24258,0.2352,0.2352,1350296
1981-10-12,0.2352,0.2352,0.2352,0.2352,1193595
1981-10-13,0.2352,0.2352,0.2352,0.2352,690449
1981-10-14,0.2352,0.2352,0.22791,0.2352,887547
1981-10-15,0.22791,0.22791,0.22791,0.22791,697790
1981-10-16,0.22791,0.22791,0.22791,0.22791,1063831
1981-10-19,0.22791,0.22791,0.22791,0.22791,1281740
1981-10-20,0.22791,0.22791,0.22053,0.22053,948751
1981-10-21,0.22053,0.22791,0.22053,0.22791,1002619
1981-10-22,0.22791,0.22791,0.22053,0.22791,881428
1981-10-23,0.22053,0.22053,0.21319,0.21319,1270719
1981-10-26,0.21319,0.21319,0.20586,0.20586,1428645
1981-10-27,0.20586,0.20586,0.20586,0.20586,1754278
1981-10-28,0.20586,0.20586,0.20586,0.20586,2213356
1981-10-29,0.20586,0.20586,0.1985,0.1985,2135007
1981-10-30,0.1985,0.20586,0.1985,0.20586,2075020
1981-11-02,0.21319,0.22053,0.21319,0.21319,2362711
1981-11-03,0.21319,0.22053,0.21319,0.21319,2798527
1981-11-04,0.21319,0.22053,0.21319,0.21319,986707
1981-11-05,0.21319,0.21319,0.21319,0.21319,1366208
1981-11-06,0.21319,0.21319,0.21319,0.21319,711259
1981-11-09,0.21319,0.21319,0.21319,0.21319,1876704
1981-11-10,0.21319,0.22053,0.20586,0.21319,1757957
1981-11-11,0.21319,0.21319,0.21319,0.21319,990381
1981-11-12,0.21319,0.21319,0.21319,0.21319,1608603
1981-11-13,0.21319,0.21319,0.21319,0.21319,968340
1981-11-16,0.21319,0.21319,0.21319,0.21319,1597582
1981-11-17,0.21319,0.21319,0.21319,0.21319,1472712
1981-11-18,0.21319,0.21319,0.21319,0.21319,1746934
1981-11-19,0.21319,0.21319,0.21319,0.21319,1034451
1981-11-20,0.21319,0.21319,0.20586,0.20586,1178905
1981-11-23,0.20586,0.21319,0.20586,0.20586,1306220
1981-11-24,0.20586,0.20586,0.20586,0.20586,1377227
1981-11-25,0.20586,0.21319,0.20586,0.20586,1803247
1981-11-27,0.20586,0.21319,0.20586,0.21319,1121368
1981-11-30,0.21319,0.21319,0.20586,0.21319,1760403
1981-12-01,0.21319,0.2352,0.21319,0.2352,4975157
1981-12-02,0.2352,0.24258,0.22791,0.2352,5975328
1981-12-03,0.2352,0.2352,0.22791,0.22791,2084814
1981-12-04,0.2352,0.24258,0.2352,0.24258,3804820
1981-12-07,0.24258,0.24258,0.2352,0.2352,2476562
1981-12-08,0.2352,0.24258,0.2352,0.2352,7362349
1981-12-09,0.2352,0.2352,0.22791,0.2352,1492301
1981-12-10,0.2352,0.24258,0.22791,0.2352,2121540
1981-12-11,0.2352,0.2352,0.22791,0.2352,1274394
1981-12-14,0.22791,0.22791,0.22053,0.22053,1799576
1981-12-15,0.22053,0.22791,0.22053,0.22053,2070125
1981-12-16,0.22053,0.22053,0.22053,0.22053,1757957
1981-12-17,0.22053,0.22791,0.22053,0.22053,2444729
1981-12-18,0.22053,0.22791,0.22053,0.22791,3791353
1981-12-21,0.22791,0.2352,0.22053,0.22791,2848717
1981-12-22,0.22791,0.22791,0.22053,0.22053,2098279
1981-12-23,0.22053,0.22053,0.21319,0.21319,1996672
1981-12-24,0.21319,0.22053,0.21319,0.22053,2343124
1981-12-28,0.22053,0.22053,0.21319,0.22053,1768972
1981-12-29,0.22053,0.22053,0.21319,0.21319,2727524
1981-12-30,0.21319,0.21319,0.21319,0.21319,2951549
1981-12-31,0.21319,0.21319,0.21319,0.21319,3307793
1982-01-04,0.21319,0.22053,0.21319,0.22053,1178905
1982-01-05,0.22053,0.22053,0.21319,0.22053,2220701
1982-01-06,0.22053,0.22053,0.21319,0.22053,1660020
1982-01-07,0.22053,0.22053,0.22053,0.22053,1109129
1982-01-08,0.22791,0.2352,0.22053,0.2352,1847319
1982-01-11,0.22791,0.2352,0.22053,0.22053,1495974
1982-01-12,0.22791,0.22791,0.22053,0.22791,1224203
1982-01-13,0.2352,0.2352,0.22791,0.22791,2210905
1982-01-14,0.22791,0.2352,0.22053,0.22053,3981104
1982-01-15,0.22053,0.22053,0.21319,0.22053,4793973
1982-01-18,0.22791,0.2352,0.22053,0.22791,4110871
1982-01-19,0.22791,0.2352,0.22053,0.22791,3200062
1982-01-20,0.22791,0.22791,0.22053,0.22791,1401711
1982-01-21,0.22791,0.22791,0.22053,0.22053,1071177
1982-01-22,0.22053,0.22053,0.22053,0.22053,2808319
1982-01-25,0.22053,0.22053,0.21319,0.22053,4063126
1982-01-26,0.22053,0.22053,0.22053,0.22053,1629411
1982-01-27,0.22791,0.22791,0.22053,0.22791,2101957
1982-01-28,0.22791,0.2352,0.22791,0.2352,1734695
1982-01-29,0.2352,0.2352,0.22791,0.2352,1968514
1982-02-01,0.2352,0.2352,0.22791,0.22791,2245185
1982-02-02,0.2352,0.2352,0.22791,0.22791,2848717
1982-02-03,0.22791,0.2352,0.22791,0.22791,1046692
1982-02-04,0.22791,0.22791,0.22053,0.22791,640258
1982-02-05,0.22791,0.2352,0.22791,0.22791,864287
1982-02-08,0.22791,0.22791,0.22053,0.22053,1471491
1982-02-09,0.22053,0.22791,0.22053,0.22053,1044244
1982-02-10,0.22053,0.22791,0.22053,0.22053,1013641
1982-02-11,0.22791,0.22791,0.22053,0.22791,1012415
1982-02-12,0.22791,0.22791,0.22791,0.22791,792060
1982-02-16,0.22791,0.2352,0.22053,0.2352,1700416
1982-02-17,0.22791,0.2352,0.22791,0.22791,832458
1982-02-18,0.22791,0.22791,0.22053,0.22791,1213182
1982-02-19,0.22053,0.22791,0.22053,0.22053,3224548
1982-02-22,0.22053,0.22791,0.21319,0.22053,1956277
1982-02-23,0.22791,0.22791,0.22053,0.22791,1699196
1982-02-24,0.2352,0.24258,0.22791,0.24258,3360434
1982-02-25,0.24258,0.24258,0.2352,0.24258,2329654
1982-02-26,0.24258,0.24258,0.2352,0.24258,2764249
1982-03-01,0.25003,0.25725,0.24258,0.25725,3149872
1982-03-02,0.25725,0.26469,0.25725,0.25725,5424436
1982-03-03,0.25725,0.25725,0.25003,0.25725,2144804
1982-03-04,0.25725,0.26469,0.25003,0.25725,2852393
1982-03-05,0.26469,0.26469,0.25725,0.26469,3823182
1982-03-08,0.26469,0.27197,0.25725,0.26469,4055779
1982-03-09,0.26469,0.27197,0.25725,0.26469,2597757
1982-03-10,0.26469,0.27197,0.26469,0.26469,2186424
1982-03-11,0.26469,0.27197,0.26469,0.26469,1677156
1982-03-12,0.25725,0.26469,0.24258,0.25003,6991417
1982-03-15,0.24258,0.24258,0.2352,0.24258,3370227
1982-03-16,0.24258,0.25003,0.24258,0.24258,1947704
1982-03-17,0.24258,0.25003,0.24258,0.24258,1143404
1982-03-18,0.25003,0.25003,0.24258,0.25003,1258478
1982-03-19,0.25003,0.25725,0.25003,0.25725,2037073
1982-03-22,0.26469,0.27197,0.25725,0.27197,3771765
1982-03-23,0.27197,0.27197,0.26469,0.27197,4203910
1982-03-24,0.27197,0.27197,0.26469,0.26469,2529204
1982-03-25,0.26469,0.26469,0.26469,0.26469,1068731
1982-03-26,0.26469,0.26469,0.26469,0.26469,1149527
1982-03-29,0.26469,0.26469,0.25725,0.26469,1117696
1982-03-30,0.26469,0.26469,0.26469,0.26469,1488629
1982-03-31,0.26469,0.26469,0.26469,0.26469,1275621
1982-04-01,0.26469,0.27197,0.25725,0.27197,2761801
1982-04-02,0.27197,0.27197,0.27197,0.27197,2911151
1982-04-05,0.27197,0.27197,0.27197,0.27197,377057
1982-04-06,0.27197,0.27197,0.27197,0.27197,1210738
1982-04-07,0.27197,0.27197,0.26469,0.26469,2832802
1982-04-08,0.27197,0.27197,0.26469,0.27197,1551064
1982-04-12,0.26469,0.27197,0.26469,0.26469,2088489
1982-04-13,0.26469,0.26469,0.25725,0.26469,3240461
1982-04-14,0.26469,0.26469,0.26469,0.26469,645153
1982-04-15,0.26469,0.27197,0.26469,0.27197,1958721
1982-04-16,0.27197,0.27942,0.27197,0.27197,3662809
1982-04-19,0.27197,0.27942,0.27197,0.27942,1813040
1982-04-20,0.27197,0.27197,0.26469,0.26469,1607379
1982-04-21,0.27197,0.27197,0.26469,0.27197,1526584
1982-04-22,0.27942,0.28666,0.27197,0.27942,3858682
1982-04-23,0.28666,0.28666,0.27942,0.28666,4093734
1982-04-26,0.2941,0.30141,0.28666,0.30141,4649516
1982-04-27,0.2941,0.30141,0.2941,0.2941,2499819
1982-04-28,0.28666,0.2941,0.28666,0.28666,2279465
1982-04-29,0.28666,0.28666,0.28666,0.28666,1459247
1982-04-30,0.2941,0.2941,0.28666,0.28666,2065232
1982-05-03,0.2941,0.30141,0.27942,0.30141,3604051
1982-05-04,0.30878,0.31614,0.30141,0.30878,6791869
1982-05-05,0.30878,0.30878,0.30141,0.30878,3372673
1982-05-06,0.31614,0.31614,0.30878,0.30878,3244134
1982-05-07,0.30878,0.31614,0.30141,0.30141,3829303
1982-05-10,0.30141,0.30141,0.2941,0.2941,2612448
1982-05-11,0.2941,0.30141,0.28666,0.30141,1384572
1982-05-12,0.30878,0.30878,0.30141,0.30878,6970604
1982-05-13,0.30878,0.30878,0.30141,0.30141,2740987
1982-05-14,0.30878,0.30878,0.30141,0.30141,2117868
1982-05-17,0.30141,0.30141,0.30141,0.30141,1112799
1982-05-18,0.30141,0.30141,0.2941,0.2941,1040571
1982-05-19,0.2941,0.30141,0.2941,0.2941,1576769
1982-05-20,0.2941,0.2941,0.2941,0.2941,1482510
1982-05-21,0.30141,0.30141,0.2941,0.2941,2685901
1982-05-24,0.2941,0.30141,0.2941,0.30141,1628188
1982-05-25,0.30141,0.30141,0.2941,0.2941,1230322
1982-05-26,0.2941,0.2941,0.28666,0.2941,1356417
1982-05-27,0.2941,0.2941,0.28666,0.28666,1227876
1982-05-28,0.2941,0.2941,0.28666,0.28666,1207063
1982-06-01,0.28666,0.28666,0.27942,0.28666,1380899
1982-06-02,0.28666,0.2941,0.28666,0.28666,1748160
1982-06-03,0.2941,0.2941,0.28666,0.28666,1724897
1982-06-04,0.28666,0.28666,0.27942,0.27942,2455750
1982-06-07,0.27942,0.27942,0.27197,0.27942,1564528
1982-06-08,0.27942,0.27942,0.27942,0.27942,1213182
1982-06-09,0.27942,0.27942,0.27197,0.27942,1046692
1982-06-10,0.27942,0.27942,0.27197,0.27942,965894
1982-06-11,0.28666,0.28666,0.27942,0.28666,24141258
1982-06-14,0.27942,0.27942,0.27942,0.27942,1493522
1982-06-15,0.27942,0.28666,0.27942,0.28666,2370049
1982-06-16,0.2941,0.30141,0.28666,0.2941,3724025
1982-06-17,0.2941,0.2941,0.28666,0.2941,3448575
1982-06-18,0.2941,0.2941,0.2941,0.2941,2012586
1982-06-21,0.28666,0.2941,0.28666,0.28666,2180305
1982-06-22,0.2941,0.2941,0.28666,0.2941,2201117
1982-06-23,0.30141,0.30878,0.2941,0.30878,4899256
1982-06-24,0.30878,0.31614,0.30141,0.30878,6141819
1982-06-25,0.30141,0.30141,0.2941,0.30141,3009092
1982-06-28,0.30141,0.30141,0.2941,0.30141,2008917
1982-06-29,0.30141,0.30878,0.30141,0.30141,2343124
1982-06-30,0.30878,0.30878,0.30141,0.30141,2815663
1982-07-01,0.30141,0.30141,0.2941,0.2941,823888
1982-07-02,0.28666,0.2941,0.27942,0.27942,1615947
1982-07-06,0.27942,0.28666,0.27942,0.27942,1129937
1982-07-07,0.2941,0.30141,0.27942,0.30141,5943502
1982-07-08,0.2941,0.2941,0.28666,0.2941,4596878
1982-07-09,0.2941,0.30141,0.28666,0.2941,5057177
1982-07-12,0.30141,0.30141,0.2941,0.30141,1502096
1982-07-13,0.2941,0.30141,0.2941,0.30141,2228050
1982-07-14,0.2941,0.30141,0.2941,0.30141,1502096
1982-07-15,0.30141,0.30141,0.2941,0.2941,903462
1982-07-16,0.30141,0.30878,0.2941,0.30878,4217375
1982-07-19,0.30878,0.31614,0.30141,0.30878,3364106
1982-07-20,0.30141,0.30878,0.30141,0.30878,1398036
1982-07-21,0.30878,0.30878,0.30141,0.30878,4767040
1982-07-22,0.30141,0.30878,0.30141,0.30141,2410451
1982-07-23,0.30141,0.30878,0.28666,0.30878,4380196
1982-07-26,0.30878,0.30878,0.30141,0.30141,863064
1982-07-27,0.30141,0.30878,0.30141,0.30141,3369005
1982-07-28,0.30141,0.30141,0.2941,0.30141,2945428
1982-07-29,0.2941,0.30141,0.27942,0.2941,3056835
1982-07-30,0.28666,0.2941,0.28666,0.28666,1989331
1982-08-02,0.2941,0.30141,0.2941,0.2941,5778233
1982-08-03,0.2941,0.30141,0.2941,0.2941,12647228
1982-08-04,0.28666,0.28666,0.28666,0.28666,1717558
1982-08-05,0.27942,0.28666,0.27942,0.27942,3121715
1982-08-06,0.27942,0.27942,0.27942,0.27942,1006291
1982-08-09,0.27942,0.27942,0.27942,0.27942,1580445
1982-08-10,0.28666,0.28666,0.27942,0.28666,1899961
1982-08-11,0.28666,0.28666,0.28666,0.28666,1226650
1982-08-12,0.28666,0.28666,0.27942,0.27942,1649000
1982-08-13,0.28666,0.28666,0.27942,0.28666,3639549
1982-08-16,0.2941,0.2941,0.2941,0.2941,3469390
1982-08-17,0.30141,0.31614,0.2941,0.31614,4527096
1982-08-18,0.31614,0.32343,0.30141,0.30141,8716313
1982-08-19,0.30878,0.31614,0.2941,0.30878,4183095
1982-08-20,0.32343,0.3309,0.31614,0.32343,6930207
1982-08-23,0.3309,0.34563,0.31614,0.34563,15304969
1982-08-24,0.34563,0.35284,0.33811,0.33811,11494033
1982-08-25,0.35284,0.36028,0.33811,0.35284,11640935
1982-08-26,0.36028,0.36028,0.35284,0.35284,10313900
1982-08-27,0.35284,0.35284,0.34563,0.35284,4923739
1982-08-30,0.34563,0.34563,0.33811,0.34563,3359206
1982-08-31,0.34563,0.35284,0.33811,0.35284,5576238
1982-09-01,0.35284,0.35284,0.34563,0.34563,4916394
1982-09-02,0.35284,0.36752,0.34563,0.36752,5638676
1982-09-03,0.36752,0.37495,0.36028,0.36752,9430024
1982-09-07,0.36028,0.36752,0.35284,0.36028,5271412
1982-09-08,0.35284,0.36028,0.33811,0.34563,6742902
1982-09-09,0.34563,0.35284,0.33811,0.33811,3928465
1982-09-10,0.33811,0.33811,0.3309,0.33811,3856233
1982-09-13,0.33811,0.34563,0.3309,0.34563,3903981
1982-09-14,0.35284,0.36028,0.34563,0.35284,7828772
1982-09-15,0.35284,0.35284,0.35284,0.35284,1830182
1982-09-16,0.35284,0.35284,0.34563,0.35284,8619604
1982-09-17,0.34563,0.35284,0.33811,0.34563,2618570
1982-09-20,0.33811,0.34563,0.3309,0.34563,2838923
1982-09-21,0.33811,0.34563,0.33811,0.34563,4563824
1982-09-22,0.34563,0.35284,0.33811,0.33811,2236616
1982-09-23,0.33811,0.33811,0.32343,0.3309,1612272
1982-09-24,0.3309,0.33811,0.3309,0.3309,2192547
1982-09-27,0.3309,0.3309,0.32343,0.3309,1486182
1982-09-28,0.33811,0.34563,0.3309,0.33811,4462214
1982-09-29,0.3309,0.33811,0.32343,0.3309,1755506
1982-09-30,0.32343,0.3309,0.32343,0.32343,2621014
1982-10-01,0.32343,0.34563,0.32343,0.34563,7500686
1982-10-04,0.33811,0.33811,0.3309,0.3309,3386143
1982-10-05,0.33811,0.33811,0.33811,0.33811,2955221
1982-10-06,0.34563,0.36028,0.33811,0.36028,4172078
1982-10-07,0.36752,0.37495,0.36028,0.36752,8238879
1982-10-08,0.36752,0.36752,0.36028,0.36752,3573444
1982-10-11,0.38964,0.39698,0.38234,0.38964,13887346
1982-10-12,0.38964,0.39698,0.38234,0.38234,5331397
1982-10-13,0.38234,0.39698,0.37495,0.38234,4074145
1982-10-14,0.37495,0.38234,0.36028,0.36028,4179426
1982-10-15,0.36028,0.37495,0.35284,0.36752,3093556
1982-10-18,0.36752,0.39698,0.36752,0.39698,6121011
1982-10-19,0.39698,0.40439,0.38234,0.38964,6189565
1982-10-20,0.39698,0.40439,0.38964,0.40439,8143393
1982-10-21,0.39698,0.41171,0.38964,0.39698,10058042
1982-10-22,0.40439,0.41171,0.38964,0.39698,7066093
1982-10-25,0.38234,0.38964,0.36752,0.36752,4195341
1982-10-26,0.36752,0.37495,0.36752,0.37495,5291000
1982-10-27,0.37495,0.37495,0.36752,0.37495,4617687
1982-10-28,0.38234,0.38234,0.37495,0.37495,3867253
1982-10-29,0.39698,0.41171,0.37495,0.40439,6845735
1982-11-01,0.40439,0.41171,0.39698,0.40439,5035140
1982-11-02,0.40439,0.41171,0.39698,0.39698,4931085
1982-11-03,0.41171,0.42623,0.40439,0.42623,9651605
1982-11-04,0.42623,0.43389,0.41171,0.41171,10297988
1982-11-05,0.41904,0.41904,0.41171,0.41171,5046163
1982-11-08,0.40439,0.41171,0.39698,0.39698,4669104
1982-11-09,0.40439,0.41171,0.38964,0.41171,3503661
1982-11-10,0.41171,0.41904,0.39698,0.39698,6182220
1982-11-11,0.39698,0.40439,0.38964,0.39698,2108072
1982-11-12,0.40439,0.41171,0.39698,0.39698,4284706
1982-11-15,0.38234,0.38964,0.38234,0.38234,2234166
1982-11-16,0.37495,0.38234,0.36752,0.38234,7368473
1982-11-17,0.38964,0.39698,0.38234,0.39698,2104405
1982-11-18,0.40439,0.41171,0.38964,0.41171,5080440
1982-11-19,0.41171,0.41904,0.40439,0.40439,3224548
1982-11-22,0.39698,0.40439,0.39698,0.39698,2012586
1982-11-23,0.38964,0.39698,0.38234,0.38234,3091109
1982-11-24,0.38964,0.38964,0.38234,0.38964,3087434
1982-11-26,0.40439,0.40439,0.39698,0.40439,3464491
1982-11-29,0.39698,0.40439,0.39698,0.40439,3717902
1982-11-30,0.41171,0.41904,0.39698,0.41904,6332795
1982-12-01,0.43389,0.44128,0.41904,0.42623,7974452
1982-12-02,0.42623,0.43389,0.42623,0.43389,5893306
1982-12-03,0.42623,0.43389,0.41904,0.42623,3238013
1982-12-06,0.43389,0.44128,0.41904,0.44128,7492114
1982-12-07,0.44863,0.44863,0.44128,0.44863,10545272
1982-12-08,0.44863,0.45582,0.44128,0.45582,4418144
1982-12-09,0.44863,0.45582,0.44128,0.44128,5906771
1982-12-10,0.43389,0.44863,0.41904,0.42623,5879840
1982-12-13,0.43389,0.44128,0.42623,0.43389,3695864
1982-12-14,0.44863,0.45582,0.44128,0.44128,7159135
1982-12-15,0.44863,0.46315,0.44128,0.44863,7601070
1982-12-16,0.44863,0.45582,0.44863,0.44863,3611393
1982-12-17,0.46315,0.48514,0.44863,0.47758,6407471
1982-12-20,0.48514,0.49255,0.47758,0.48514,10566086
1982-12-21,0.49982,0.522,0.47758,0.5147,8850980
1982-12-22,0.5147,0.522,0.49982,0.5147,9529187
1982-12-23,0.5071,0.5147,0.5071,0.5071,4778061
1982-12-27,0.5147,0.5294,0.5071,0.522,6307090
1982-12-28,0.522,0.522,0.5147,0.5147,5777009
1982-12-29,0.5147,0.5147,0.5071,0.5071,6838390
1982-12-30,0.49982,0.5071,0.49255,0.49255,5641120
1982-12-31,0.49255,0.49982,0.48514,0.49255,3559977
1983-01-03,0.48514,0.49255,0.47758,0.48514,3098455
1983-01-04,0.48514,0.49255,0.47758,0.49255,4594428
1983-01-05,0.49255,0.49982,0.48514,0.49255,3129060
1983-01-06,0.49982,0.5147,0.49255,0.5071,8181342
1983-01-07,0.49982,0.5071,0.49255,0.5071,7011006
1983-01-10,0.5071,0.5147,0.49982,0.5071,5185719
1983-01-11,0.49982,0.5071,0.49982,0.49982,2383520
1983-01-12,0.5071,0.5147,0.49982,0.5071,5914122
1983-01-13,0.49255,0.49982,0.48514,0.49255,4560153
1983-01-14,0.49255,0.49255,0.49255,0.49255,1432313
1983-01-17,0.49982,0.49982,0.49255,0.49255,2479009
1983-01-18,0.49255,0.49982,0.49255,0.49255,2349242
1983-01-19,0.48514,0.49255,0.47058,0.47058,3818288
1983-01-20,0.47058,0.47758,0.46315,0.47758,2726296
1983-01-21,0.46315,0.47058,0.46315,0.46315,1394365
1983-01-24,0.44128,0.45582,0.43389,0.45582,2972360
1983-01-25,0.47058,0.47758,0.46315,0.47758,4749904
1983-01-26,0.47758,0.48514,0.47758,0.48514,2370049
1983-01-27,0.49255,0.5071,0.48514,0.49982,2838923
1983-01-28,0.49982,0.5071,0.49255,0.49255,4787854
1983-01-31,0.49982,0.5071,0.49255,0.49982,3442452
1983-02-01,0.5071,0.5071,0.49982,0.49982,4315312
1983-02-02,0.49982,0.5071,0.49255,0.49982,2425140
1983-02-03,0.49982,0.5071,0.49255,0.49982,3608949
1983-02-04,0.49255,0.49982,0.49255,0.49982,5761092
1983-02-07,0.49982,0.5071,0.49255,0.49982,2389639
1983-02-08,0.49982,0.5071,0.49982,0.49982,3526928
1983-02-09,0.49982,0.49982,0.49255,0.49255,2677328
1983-02-10,0.49982,0.5071,0.49255,0.5071,4943324
1983-02-11,0.5147,0.522,0.49982,0.5147,13812669
1983-02-14,0.5368,0.5439,0.522,0.5439,8715091
1983-02-15,0.5368,0.5439,0.522,0.5294,5406073
1983-02-16,0.5294,0.5368,0.522,0.522,4118213
1983-02-17,0.5147,0.522,0.49982,0.5147,4196560
1983-02-18,0.5147,0.522,0.5147,0.5147,2333331
1983-02-22,0.5071,0.5147,0.49982,0.5071,2329654
1983-02-23,0.49982,0.5071,0.48514,0.49982,3091109
1983-02-24,0.5071,0.5147,0.49982,0.5071,4045988
1983-02-25,0.5071,0.5147,0.49982,0.49982,3274740
1983-02-28,0.49255,0.49982,0.48514,0.48514,4593206
1983-03-01,0.49982,0.5147,0.48514,0.5147,7433356
1983-03-02,0.522,0.5294,0.5147,0.522,4733987
1983-03-03,0.5368,0.5368,0.5294,0.5368,6729436
1983-03-04,0.5294,0.5368,0.522,0.522,3605277
1983-03-07,0.5147,0.522,0.49982,0.5071,4164735
1983-03-08,0.5071,0.5071,0.49982,0.49982,2720174
1983-03-09,0.5071,0.5147,0.49982,0.5147,4698486
1983-03-10,0.5147,0.522,0.5071,0.5071,5144097
1983-03-11,0.5071,0.5147,0.49982,0.5147,1767748
1983-03-14,0.49982,0.5071,0.49255,0.49255,6385437
1983-03-15,0.49982,0.49982,0.49255,0.49982,1981982
1983-03-16,0.49982,0.5071,0.49982,0.49982,3469390
1983-03-17,0.49982,0.49982,0.49982,0.49982,1999122
1983-03-18,0.5071,0.5071,0.49982,0.5071,3167009
1983-03-21,0.5147,0.522,0.5071,0.522,6801664
